order_item_id,order_id,order_date,product_id,product_name,product_category,production_lead_days,quantity,unit_price,order_item_value,customer_name,customer_type,country,region_name
"480","237","2026-11-22","11","FlightCore Control Surface Actuator","Aircraft Components","50","5","36508.29","182541.45","Continental Africa Airlines","Airline","South Africa","Africa"
"481","237","2026-11-22","30","NexaSound Cabin Communication Panel","Cabin Systems","30","8","14749.66","117997.28","Continental Africa Airlines","Airline","South Africa","Africa"
"522","259","2025-05-29","2","SkyLink Communication Control Unit","Avionics Systems","50","3","63815.10","191445.30","Continental Africa Airlines","Airline","South Africa","Africa"
"523","259","2025-05-29","20","NexaVolt Power Control Unit","Electrical Systems","35","9","27643.95","248795.55","Continental Africa Airlines","Airline","South Africa","Africa"
"524","259","2025-05-29","19","AeroPower Distribution Panel","Electrical Systems","40","9","31395.06","282555.54","Continental Africa Airlines","Airline","South Africa","Africa"
"565","282","2025-02-22","11","FlightCore Control Surface Actuator","Aircraft Components","50","6","35494.58","212967.48","Continental Africa Airlines","Airline","South Africa","Africa"
"566","282","2025-02-22","8","NexaGear Landing Gear Actuator","Aircraft Components","70","3","68864.58","206593.74","Continental Africa Airlines","Airline","South Africa","Africa"
"567","282","2025-02-22","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","4","41361.40","165445.60","Continental Africa Airlines","Airline","South Africa","Africa"
"657","327","2025-12-18","30","NexaSound Cabin Communication Panel","Cabin Systems","30","7","14123.31","98863.17","Continental Africa Airlines","Airline","South Africa","Africa"
"811","402","2025-08-08","4","AeroSense Air Data Computer","Avionics Systems","40","2","37759.23","75518.46","Continental Africa Airlines","Airline","South Africa","Africa"
"864","431","2025-12-20","2","SkyLink Communication Control Unit","Avionics Systems","50","1","62047.56","62047.56","Continental Africa Airlines","Airline","South Africa","Africa"
"865","431","2025-12-20","9","SkyFrame Structural Support Panel","Aircraft Components","40","2","24317.93","48635.86","Continental Africa Airlines","Airline","South Africa","Africa"
"876","437","2026-05-26","26","AeroCabin LED Lighting System","Cabin Systems","20","19","6112.47","116136.93","Continental Africa Airlines","Airline","South Africa","Africa"
"877","437","2026-05-26","25","NexaSeat Passenger Seat Module","Cabin Systems","30","12","8585.90","103030.80","Continental Africa Airlines","Airline","South Africa","Africa"
"909","452","2026-02-07","27","SkyComfort Cabin Air Vent Unit","Cabin Systems","18","19","4680.54","88930.26","Continental Africa Airlines","Airline","South Africa","Africa"
"910","452","2026-02-07","30","NexaSound Cabin Communication Panel","Cabin Systems","30","21","14553.43","305622.03","Continental Africa Airlines","Airline","South Africa","Africa"
"911","452","2026-02-07","2","SkyLink Communication Control Unit","Avionics Systems","50","2","61978.96","123957.92","Continental Africa Airlines","Airline","South Africa","Africa"
"965","480","2026-07-18","24","PowerLink Generator Control Unit","Electrical Systems","50","8","44676.03","357408.24","Continental Africa Airlines","Airline","South Africa","Africa"
"966","480","2026-07-18","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","2","43004.91","86009.82","Continental Africa Airlines","Airline","South Africa","Africa"
"967","480","2026-07-18","2","SkyLink Communication Control Unit","Avionics Systems","50","3","63604.70","190814.10","Continental Africa Airlines","Airline","South Africa","Africa"
"1032","517","2025-03-12","5","FlightGuard Terrain Awareness System","Avionics Systems","55","1","69852.08","69852.08","Continental Africa Airlines","Airline","South Africa","Africa"
"1033","517","2025-03-12","2","SkyLink Communication Control Unit","Avionics Systems","50","2","61424.71","122849.42","Continental Africa Airlines","Airline","South Africa","Africa"
"1045","524","2025-01-24","21","SkyWire Electrical Harness System","Electrical Systems","25","4","15042.73","60170.92","Continental Africa Airlines","Airline","South Africa","Africa"
"1046","524","2025-01-24","8","NexaGear Landing Gear Actuator","Aircraft Components","70","5","66750.93","333754.65","Continental Africa Airlines","Airline","South Africa","Africa"
"1146","573","2025-09-07","22","FlightCell Backup Battery Unit","Electrical Systems","30","3","12873.83","38621.49","Continental Africa Airlines","Airline","South Africa","Africa"
"1147","573","2025-09-07","4","AeroSense Air Data Computer","Avionics Systems","40","3","37320.69","111962.07","Continental Africa Airlines","Airline","South Africa","Africa"
"1371","688","2025-01-01","2","SkyLink Communication Control Unit","Avionics Systems","50","1","63138.68","63138.68","Continental Africa Airlines","Airline","South Africa","Africa"
"1372","688","2025-01-01","22","FlightCell Backup Battery Unit","Electrical Systems","30","10","12297.39","122973.90","Continental Africa Airlines","Airline","South Africa","Africa"
"1373","688","2025-01-01","9","SkyFrame Structural Support Panel","Aircraft Components","40","1","23984.14","23984.14","Continental Africa Airlines","Airline","South Africa","Africa"
"1389","696","2025-05-04","2","SkyLink Communication Control Unit","Avionics Systems","50","1","62742.06","62742.06","Continental Africa Airlines","Airline","South Africa","Africa"
"1390","696","2025-05-04","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","1","43209.15","43209.15","Continental Africa Airlines","Airline","South Africa","Africa"
"1391","696","2025-05-04","11","FlightCore Control Surface Actuator","Aircraft Components","50","1","35590.90","35590.90","Continental Africa Airlines","Airline","South Africa","Africa"
"1433","720","2025-07-28","1","AeroNav Flight Management Unit","Avionics Systems","60","3","84609.97","253829.91","Continental Africa Airlines","Airline","South Africa","Africa"
"1434","720","2025-07-28","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","4","43006.96","172027.84","Continental Africa Airlines","Airline","South Africa","Africa"
"1435","720","2025-07-28","20","NexaVolt Power Control Unit","Electrical Systems","35","9","27637.32","248735.88","Continental Africa Airlines","Airline","South Africa","Africa"
"1481","744","2026-05-21","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","1","40802.43","40802.43","Continental Africa Airlines","Airline","South Africa","Africa"
"1492","750","2025-03-03","24","PowerLink Generator Control Unit","Electrical Systems","50","4","46746.37","186985.48","Continental Africa Airlines","Airline","South Africa","Africa"
"1493","750","2025-03-03","9","SkyFrame Structural Support Panel","Aircraft Components","40","1","23436.09","23436.09","Continental Africa Airlines","Airline","South Africa","Africa"
"1611","809","2025-12-22","4","AeroSense Air Data Computer","Avionics Systems","40","1","37065.40","37065.40","Continental Africa Airlines","Airline","South Africa","Africa"
"1612","809","2025-12-22","13","TurbineCore Compressor Blade Set","Engine Components","90","2","148841.90","297683.80","Continental Africa Airlines","Airline","South Africa","Africa"
"1613","809","2025-12-22","9","SkyFrame Structural Support Panel","Aircraft Components","40","1","23973.32","23973.32","Continental Africa Airlines","Airline","South Africa","Africa"
"1750","878","2026-11-10","21","SkyWire Electrical Harness System","Electrical Systems","25","6","15140.42","90842.52","Continental Africa Airlines","Airline","South Africa","Africa"
"1751","878","2026-11-10","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","4","19032.46","76129.84","Continental Africa Airlines","Airline","South Africa","Africa"
"1826","918","2026-09-01","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","1","41978.31","41978.31","Continental Africa Airlines","Airline","South Africa","Africa"
"1843","926","2026-06-20","22","FlightCell Backup Battery Unit","Electrical Systems","30","6","12203.41","73220.46","Continental Africa Airlines","Airline","South Africa","Africa"
"1844","926","2026-06-20","4","AeroSense Air Data Computer","Avionics Systems","40","3","37578.78","112736.34","Continental Africa Airlines","Airline","South Africa","Africa"
"1906","954","2025-12-05","1","AeroNav Flight Management Unit","Avionics Systems","60","3","84722.27","254166.81","Continental Africa Airlines","Airline","South Africa","Africa"
"1951","979","2025-12-18","11","FlightCore Control Surface Actuator","Aircraft Components","50","6","36641.87","219851.22","Continental Africa Airlines","Airline","South Africa","Africa"
"1952","979","2025-12-18","25","NexaSeat Passenger Seat Module","Cabin Systems","30","7","8476.65","59336.55","Continental Africa Airlines","Airline","South Africa","Africa"
"1957","983","2025-05-16","9","SkyFrame Structural Support Panel","Aircraft Components","40","4","23432.45","93729.80","Continental Africa Airlines","Airline","South Africa","Africa"
"1958","983","2025-05-16","23","AeroSwitch Circuit Protection Module","Electrical Systems","20","4","10050.29","40201.16","Continental Africa Airlines","Airline","South Africa","Africa"
"1967","989","2025-06-14","4","AeroSense Air Data Computer","Avionics Systems","40","3","36955.68","110867.04","Continental Africa Airlines","Airline","South Africa","Africa"
"2133","1072","2026-01-21","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","1","18914.97","18914.97","Continental Africa Airlines","Airline","South Africa","Africa"
"2486","1255","2026-07-01","28","FlightPanel Interior Control Module","Cabin Systems","25","10","7528.44","75284.40","Continental Africa Airlines","Airline","South Africa","Africa"
"2498","1261","2025-02-05","8","NexaGear Landing Gear Actuator","Aircraft Components","70","5","67956.15","339780.75","Continental Africa Airlines","Airline","South Africa","Africa"
"2499","1261","2025-02-05","24","PowerLink Generator Control Unit","Electrical Systems","50","7","44684.57","312791.99","Continental Africa Airlines","Airline","South Africa","Africa"
"2526","1277","2026-02-07","23","AeroSwitch Circuit Protection Module","Electrical Systems","20","5","10036.19","50180.95","Continental Africa Airlines","Airline","South Africa","Africa"
"2527","1277","2026-02-07","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","5","41073.75","205368.75","Continental Africa Airlines","Airline","South Africa","Africa"
"2577","1304","2026-05-28","30","NexaSound Cabin Communication Panel","Cabin Systems","30","18","14787.93","266182.74","Continental Africa Airlines","Airline","South Africa","Africa"
"2619","1328","2026-11-19","1","AeroNav Flight Management Unit","Avionics Systems","60","1","86413.06","86413.06","Continental Africa Airlines","Airline","South Africa","Africa"
"2620","1328","2026-11-19","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","6","41885.14","251310.84","Continental Africa Airlines","Airline","South Africa","Africa"
"2621","1328","2026-11-19","29","AeroStorage Overhead Bin Assembly","Cabin Systems","35","17","10683.49","181619.33","Continental Africa Airlines","Airline","South Africa","Africa"
"2870","1461","2026-06-24","21","SkyWire Electrical Harness System","Electrical Systems","25","4","15117.16","60468.64","Continental Africa Airlines","Airline","South Africa","Africa"
"2905","1477","2025-03-28","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","3","29026.65","87079.95","Continental Africa Airlines","Airline","South Africa","Africa"
"2906","1477","2025-03-28","23","AeroSwitch Circuit Protection Module","Electrical Systems","20","6","9839.61","59037.66","Continental Africa Airlines","Airline","South Africa","Africa"
"2954","1502","2025-12-07","6","NexaVision Cockpit Display Unit","Avionics Systems","65","2","96268.66","192537.32","Continental Africa Airlines","Airline","South Africa","Africa"
"2955","1502","2025-12-07","11","FlightCore Control Surface Actuator","Aircraft Components","50","3","35278.01","105834.03","Continental Africa Airlines","Airline","South Africa","Africa"
"2983","1516","2026-10-10","30","NexaSound Cabin Communication Panel","Cabin Systems","30","24","14089.24","338141.76","Continental Africa Airlines","Airline","South Africa","Africa"
"3202","1624","2025-10-24","22","FlightCell Backup Battery Unit","Electrical Systems","30","9","12385.90","111473.10","Continental Africa Airlines","Airline","South Africa","Africa"
"3203","1624","2025-10-24","23","AeroSwitch Circuit Protection Module","Electrical Systems","20","5","9720.98","48604.90","Continental Africa Airlines","Airline","South Africa","Africa"
"3204","1624","2025-10-24","21","SkyWire Electrical Harness System","Electrical Systems","25","4","15316.56","61266.24","Continental Africa Airlines","Airline","South Africa","Africa"
"3216","1631","2025-03-31","3","Horizon Weather Radar Module","Avionics Systems","45","3","47024.65","141073.95","Continental Africa Airlines","Airline","South Africa","Africa"
"3217","1631","2025-03-31","6","NexaVision Cockpit Display Unit","Avionics Systems","65","1","93181.59","93181.59","Continental Africa Airlines","Airline","South Africa","Africa"
"3218","1631","2025-03-31","9","SkyFrame Structural Support Panel","Aircraft Components","40","1","24051.91","24051.91","Continental Africa Airlines","Airline","South Africa","Africa"
"3238","1640","2026-05-02","22","FlightCell Backup Battery Unit","Electrical Systems","30","10","12606.86","126068.60","Continental Africa Airlines","Airline","South Africa","Africa"
"3418","1711","2025-02-02","24","PowerLink Generator Control Unit","Electrical Systems","50","5","44285.05","221425.25","Africa Aero Maintenance","MRO Provider","South Africa","Africa"
"3419","1711","2025-02-02","13","TurbineCore Compressor Blade Set","Engine Components","90","3","141286.22","423858.66","Africa Aero Maintenance","MRO Provider","South Africa","Africa"
"3420","1711","2025-02-02","19","AeroPower Distribution Panel","Electrical Systems","40","10","30468.00","304680.00","Africa Aero Maintenance","MRO Provider","South Africa","Africa"
"3421","1711","2025-02-02","23","AeroSwitch Circuit Protection Module","Electrical Systems","20","13","9548.38","124128.94","Africa Aero Maintenance","MRO Provider","South Africa","Africa"
"3434","1719","2026-08-29","8","NexaGear Landing Gear Actuator","Aircraft Components","70","10","65565.51","655655.10","Africa Aero Maintenance","MRO Provider","South Africa","Africa"
"3435","1719","2026-08-29","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","6","19162.88","114977.28","Africa Aero Maintenance","MRO Provider","South Africa","Africa"
