shipment_id,order_id,order_date,customer_name,customer_type,country,region_name,shipment_date,expected_delivery_date,actual_delivery_date,shipment_status,delivery_performance,days_vs_expected,order_value
"467","494","2026-10-17","SunAfrica Airways","Airline","South Africa","Africa","2026-10-19","2026-10-29","2026-10-27","Delivered","On-Time / Early","-2","250094.70"
"517","549","2026-05-06","SunAfrica Airways","Airline","South Africa","Africa","2026-05-11","2026-05-25","2026-05-24","Delivered","On-Time / Early","-1","318981.65"
"529","561","2025-07-08","SunAfrica Airways","Airline","South Africa","Africa","2025-07-13","2025-07-24","2025-07-27","Delivered","Late","3","476378.53"
"534","566","2026-09-24","SunAfrica Airways","Airline","South Africa","Africa","2026-10-04","2026-10-12","2026-10-18","Delivered","Late","6","169152.28"
"611","647","2025-11-01","SunAfrica Airways","Airline","South Africa","Africa","2025-11-10","2025-11-18","2025-11-18","Delivered","On-Time / Early","0","36023.60"
"633","673","2026-02-26","SunAfrica Airways","Airline","South Africa","Africa","2026-03-08","2026-03-15","2026-03-13","Delivered","On-Time / Early","-2","391146.17"
"647","689","2026-12-07","SunAfrica Airways","Airline","South Africa","Africa","2026-12-10","2026-12-17","2026-12-17","Delivered","On-Time / Early","0","267309.20"
"678","723","2025-03-30","SunAfrica Airways","Airline","South Africa","Africa","2025-04-05","2025-04-18","2025-04-16","Delivered","On-Time / Early","-2","76168.56"
"710","756","2025-11-19","SunAfrica Airways","Airline","South Africa","Africa","2025-11-29","2025-12-08","2025-12-08","Delivered","On-Time / Early","0","284715.87"
"794","848","2025-04-13","SunAfrica Airways","Airline","South Africa","Africa","2025-04-17","2025-04-26","2025-04-25","Delivered","On-Time / Early","-1","404228.30"
"799","854","2025-10-03","SunAfrica Airways","Airline","South Africa","Africa","2025-10-07","2025-10-16","2025-10-16","Delivered","On-Time / Early","0","475466.34"
"804","859","2025-08-05","SunAfrica Airways","Airline","South Africa","Africa","2025-08-14","2025-08-27","2025-08-27","Delivered","On-Time / Early","0","183707.13"
"809","864","2025-02-21","SunAfrica Airways","Airline","South Africa","Africa","2025-02-28","2025-03-10","2025-03-10","Delivered","On-Time / Early","0","332538.88"
"827","883","2025-09-04","SunAfrica Airways","Airline","South Africa","Africa","2025-09-06","2025-09-20","2025-09-19","Delivered","On-Time / Early","-1","338438.08"
"909","971","2025-02-17","SunAfrica Airways","Airline","South Africa","Africa","2025-02-22","2025-03-08","2025-03-06","Delivered","On-Time / Early","-2","272556.45"
"915","978","2026-09-16","SunAfrica Airways","Airline","South Africa","Africa","2026-09-25","2026-10-03","2026-10-02","Delivered","On-Time / Early","-1","132910.25"
"949","1016","2025-01-26","SunAfrica Airways","Airline","South Africa","Africa","2025-02-03","2025-02-16","2025-02-14","Delivered","On-Time / Early","-2","281981.82"
"1043","1113","2026-04-28","SunAfrica Airways","Airline","South Africa","Africa","2026-04-30","2026-05-08","2026-05-08","Delivered","On-Time / Early","0","171516.74"
"1045","1115","2026-01-29","SunAfrica Airways","Airline","South Africa","Africa","2026-02-01","2026-02-14","2026-02-12","Delivered","On-Time / Early","-2","315472.66"
"1152","1228","2025-09-14","SunAfrica Airways","Airline","South Africa","Africa","2025-09-18","2025-09-29","2025-09-27","Delivered","On-Time / Early","-2","388148.77"
"1183","1259","2026-07-18","SunAfrica Airways","Airline","South Africa","Africa","2026-07-27","2026-08-09","2026-08-09","Delivered","On-Time / Early","0","129590.55"
"1195","1271","2025-02-27","SunAfrica Airways","Airline","South Africa","Africa","2025-03-09","2025-03-17","2025-03-20","Delivered","Late","3","126602.52"
"1215","1291","2026-09-28","SunAfrica Airways","Airline","South Africa","Africa","2026-09-30","2026-10-11","2026-10-10","Delivered","On-Time / Early","-1","295453.30"
"1251","1327","2025-01-16","SunAfrica Airways","Airline","South Africa","Africa","2025-01-21","2025-01-28","2025-01-26","Delivered","On-Time / Early","-2","467113.72"
"1289","1370","2025-12-29","SunAfrica Airways","Airline","South Africa","Africa","2025-12-31","2026-01-11","2026-01-09","Delivered","On-Time / Early","-2","575549.93"
"1300","1381","2026-05-06","SunAfrica Airways","Airline","South Africa","Africa","2026-05-11","2026-05-25","2026-05-28","Delivered","Late","3","181757.24"
"1303","1384","2026-02-28","SunAfrica Airways","Airline","South Africa","Africa","2026-03-06","2026-03-18","2026-03-18","Delivered","On-Time / Early","0","691599.23"
"1382","1466","2026-06-09","SunAfrica Airways","Airline","South Africa","Africa","2026-06-16","2026-06-30","2026-06-29","Delivered","On-Time / Early","-1","271671.61"
"1416","1500","2026-12-10","SunAfrica Airways","Airline","South Africa","Africa","2026-12-17","2026-12-28","2026-12-29","Delivered","Late","1","145221.60"
"1442","1528","2025-08-27","SunAfrica Airways","Airline","South Africa","Africa","2025-09-02","2025-09-11","2025-09-09","Delivered","On-Time / Early","-2","247175.86"
"1473","1560","2026-11-25","SunAfrica Airways","Airline","South Africa","Africa","2026-11-27","2026-12-10","2026-12-10","Delivered","On-Time / Early","0","356496.58"
"1525","1615","2026-12-11","SunAfrica Airways","Airline","South Africa","Africa","2026-12-21","2026-12-31","2026-12-29","Delivered","On-Time / Early","-2","219567.42"
"1550","1642","2026-10-17","SunAfrica Airways","Airline","South Africa","Africa","2026-10-19","2026-10-30","2026-10-28","Delivered","On-Time / Early","-2","163109.50"
"12","13","2026-03-10","Atlas Horizon Air","Airline","Morocco","Africa","2026-03-18","2026-03-26","2026-03-25","Delivered","On-Time / Early","-1","143256.82"
"39","42","2025-11-20","Atlas Horizon Air","Airline","Morocco","Africa","2025-11-29","2025-12-06","2025-12-05","Delivered","On-Time / Early","-1","353409.54"
"45","48","2025-04-17","Atlas Horizon Air","Airline","Morocco","Africa","2025-04-26","2025-05-10","2025-05-20","Delivered","Late","10","351560.89"
"70","75","2025-03-13","Atlas Horizon Air","Airline","Morocco","Africa","2025-03-19","2025-03-27","2025-03-26","Delivered","On-Time / Early","-1","278991.67"
"114","120","2025-06-17","Atlas Horizon Air","Airline","Morocco","Africa","2025-06-22","2025-06-30","2025-06-30","Delivered","On-Time / Early","0","181686.04"
"123","129","2026-06-19","Atlas Horizon Air","Airline","Morocco","Africa","2026-06-22","2026-07-04","2026-07-03","Delivered","On-Time / Early","-1","201437.32"
"131","137","2026-06-14","Atlas Horizon Air","Airline","Morocco","Africa","2026-06-16","2026-06-24","2026-06-23","Delivered","On-Time / Early","-1","48662.49"
"139","145","2026-07-03","Atlas Horizon Air","Airline","Morocco","Africa","2026-07-06","2026-07-14","2026-07-18","Delivered","Late","4","49075.12"
"225","240","2026-10-16","Atlas Horizon Air","Airline","Morocco","Africa","2026-10-20","2026-11-03","2026-11-02","Delivered","On-Time / Early","-1","122154.21"
"232","247","2026-12-15","Atlas Horizon Air","Airline","Morocco","Africa","2026-12-25","2027-01-06",\N,"In Transit","Not Delivered",\N,"434601.24"
"237","253","2025-05-06","Atlas Horizon Air","Airline","Morocco","Africa","2025-05-10","2025-05-21","2025-05-21","Delivered","On-Time / Early","0","264722.39"
"249","265","2025-08-15","Atlas Horizon Air","Airline","Morocco","Africa","2025-08-22","2025-08-31","2025-09-02","Delivered","Late","2","414475.36"
"261","277","2026-01-19","Atlas Horizon Air","Airline","Morocco","Africa","2026-01-26","2026-02-03","2026-02-04","Delivered","Late","1","216606.90"
"265","281","2026-11-13","Atlas Horizon Air","Airline","Morocco","Africa","2026-11-17","2026-11-27",\N,"In Transit","Not Delivered",\N,"336361.75"
"307","324","2026-07-22","Atlas Horizon Air","Airline","Morocco","Africa","2026-07-27","2026-08-10","2026-08-08","Delivered","On-Time / Early","-2","282889.68"
"316","333","2026-11-04","Atlas Horizon Air","Airline","Morocco","Africa","2026-11-10","2026-11-21","2026-11-21","Delivered","On-Time / Early","0","281028.58"
"319","336","2026-12-27","Atlas Horizon Air","Airline","Morocco","Africa","2027-01-05","2027-01-18",\N,"In Transit","Not Delivered",\N,"46674.70"
"323","340","2025-07-04","Atlas Horizon Air","Airline","Morocco","Africa","2025-07-10","2025-07-17","2025-07-16","Delivered","On-Time / Early","-1","339453.88"
"333","351","2026-03-05","Atlas Horizon Air","Airline","Morocco","Africa","2026-03-11","2026-03-19","2026-03-19","Delivered","On-Time / Early","0","297073.39"
"339","357","2025-12-24","Atlas Horizon Air","Airline","Morocco","Africa","2026-01-01","2026-01-10","2026-01-09","Delivered","On-Time / Early","-1","545140.26"
"375","396","2026-01-28","Atlas Horizon Air","Airline","Morocco","Africa","2026-02-07","2026-02-21","2026-02-24","Delivered","Late","3","118100.64"
"441","467","2025-07-16","Atlas Horizon Air","Airline","Morocco","Africa","2025-07-18","2025-07-27","2025-07-27","Delivered","On-Time / Early","0","290203.32"
"442","468","2025-08-19","Atlas Horizon Air","Airline","Morocco","Africa","2025-08-21","2025-08-28","2025-08-26","Delivered","On-Time / Early","-2","257210.39"
"447","473","2025-10-22","Atlas Horizon Air","Airline","Morocco","Africa","2025-10-24","2025-11-06","2025-11-04","Delivered","On-Time / Early","-2","85771.26"
"492","521","2026-12-01","Atlas Horizon Air","Airline","Morocco","Africa","2026-12-10","2026-12-18",\N,"In Transit","Not Delivered",\N,"251513.60"
"505","535","2026-07-25","Atlas Horizon Air","Airline","Morocco","Africa","2026-08-03","2026-08-12","2026-08-12","Delivered","On-Time / Early","0","238202.17"
"516","548","2025-07-14","Atlas Horizon Air","Airline","Morocco","Africa","2025-07-22","2025-08-02","2025-08-03","Delivered","Late","1","352326.08"
"527","559","2026-05-16","Atlas Horizon Air","Airline","Morocco","Africa","2026-05-22","2026-05-29","2026-05-27","Delivered","On-Time / Early","-2","75373.02"
"530","562","2025-03-18","Atlas Horizon Air","Airline","Morocco","Africa","2025-03-21","2025-03-29","2025-03-27","Delivered","On-Time / Early","-2","217039.09"
"577","610","2026-09-10","Atlas Horizon Air","Airline","Morocco","Africa","2026-09-12","2026-09-26","2026-09-29","Delivered","Late","3","581532.45"
"578","611","2025-07-01","Atlas Horizon Air","Airline","Morocco","Africa","2025-07-09","2025-07-18","2025-07-17","Delivered","On-Time / Early","-1","379094.79"
"709","755","2026-11-10","Atlas Horizon Air","Airline","Morocco","Africa","2026-11-13","2026-11-20","2026-11-23","Delivered","Late","3","108216.48"
"769","819","2026-07-15","Atlas Horizon Air","Airline","Morocco","Africa","2026-07-25","2026-08-02","2026-07-31","Delivered","On-Time / Early","-2","201915.98"
"853","910","2025-11-02","Atlas Horizon Air","Airline","Morocco","Africa","2025-11-11","2025-11-22","2025-11-20","Delivered","On-Time / Early","-2","29390.07"
"900","961","2026-04-13","Atlas Horizon Air","Airline","Morocco","Africa","2026-04-17","2026-04-26","2026-04-24","Delivered","On-Time / Early","-2","142257.69"
"907","969","2025-05-04","Atlas Horizon Air","Airline","Morocco","Africa","2025-05-13","2025-05-22","2025-05-25","Delivered","Late","3","95835.81"
"979","1048","2025-11-20","Atlas Horizon Air","Airline","Morocco","Africa","2025-11-24","2025-12-06","2025-12-05","Delivered","On-Time / Early","-1","617291.07"
"995","1064","2026-05-11","Atlas Horizon Air","Airline","Morocco","Africa","2026-05-21","2026-05-29","2026-06-01","Delivered","Late","3","392488.82"
"1040","1110","2026-12-18","Atlas Horizon Air","Airline","Morocco","Africa","2026-12-24","2027-01-04","2027-01-08","Delivered","Late","4","107175.20"
"1048","1118","2026-11-04","Atlas Horizon Air","Airline","Morocco","Africa","2026-11-13","2026-11-21","2026-11-24","Delivered","Late","3","214033.60"
"1058","1128","2025-12-15","Atlas Horizon Air","Airline","Morocco","Africa","2025-12-25","2026-01-07","2026-01-06","Delivered","On-Time / Early","-1","344480.64"
"1063","1134","2026-02-27","Atlas Horizon Air","Airline","Morocco","Africa","2026-03-07","2026-03-14","2026-03-16","Delivered","Late","2","138118.14"
"1067","1138","2026-12-01","Atlas Horizon Air","Airline","Morocco","Africa","2026-12-03","2026-12-14","2026-12-12","Delivered","On-Time / Early","-2","160580.88"
"1072","1143","2026-07-09","Atlas Horizon Air","Airline","Morocco","Africa","2026-07-11","2026-07-21","2026-07-24","Delivered","Late","3","698957.07"
"1093","1166","2026-11-27","Atlas Horizon Air","Airline","Morocco","Africa","2026-12-07","2026-12-20","2026-12-21","Delivered","Late","1","174139.20"
"1102","1176","2026-06-18","Atlas Horizon Air","Airline","Morocco","Africa","2026-06-27","2026-07-05","2026-07-04","Delivered","On-Time / Early","-1","195090.14"
"1111","1186","2026-07-08","Atlas Horizon Air","Airline","Morocco","Africa","2026-07-15","2026-07-23","2026-07-22","Delivered","On-Time / Early","-1","19763.60"
"1138","1214","2026-11-29","Atlas Horizon Air","Airline","Morocco","Africa","2026-12-07","2026-12-16","2026-12-14","Delivered","On-Time / Early","-2","200736.28"
"1172","1248","2025-03-21","Atlas Horizon Air","Airline","Morocco","Africa","2025-03-31","2025-04-07","2025-04-07","Delivered","On-Time / Early","0","63248.23"
"1223","1299","2026-11-02","Atlas Horizon Air","Airline","Morocco","Africa","2026-11-04","2026-11-11","2026-11-11","Delivered","On-Time / Early","0","241961.03"
"1233","1309","2025-01-31","Atlas Horizon Air","Airline","Morocco","Africa","2025-02-02","2025-02-09","2025-02-07","Delivered","On-Time / Early","-2","303775.09"
"1243","1319","2026-02-28","Atlas Horizon Air","Airline","Morocco","Africa","2026-03-09","2026-03-23","2026-03-22","Delivered","On-Time / Early","-1","171559.32"
"1244","1320","2026-10-15","Atlas Horizon Air","Airline","Morocco","Africa","2026-10-20","2026-10-27","2026-10-29","Delivered","Late","2","435959.99"
"1263","1340","2026-08-23","Atlas Horizon Air","Airline","Morocco","Africa","2026-08-28","2026-09-08","2026-09-06","Delivered","On-Time / Early","-2","495166.00"
"1360","1444","2026-07-17","Atlas Horizon Air","Airline","Morocco","Africa","2026-07-23","2026-08-01","2026-08-01","Delivered","On-Time / Early","0","110757.78"
"1376","1460","2026-05-09","Atlas Horizon Air","Airline","Morocco","Africa","2026-05-18","2026-05-25","2026-05-24","Delivered","On-Time / Early","-1","126864.57"
"1401","1485","2025-11-20","Atlas Horizon Air","Airline","Morocco","Africa","2025-11-30","2025-12-12","2025-12-15","Delivered","Late","3","87995.41"
"1411","1495","2025-08-11","Atlas Horizon Air","Airline","Morocco","Africa","2025-08-17","2025-08-27","2025-08-25","Delivered","On-Time / Early","-2","37244.38"
"1486","1574","2026-08-29","Atlas Horizon Air","Airline","Morocco","Africa","2026-09-06","2026-09-19","2026-09-19","Delivered","On-Time / Early","0","286948.53"
"1491","1579","2026-02-21","Atlas Horizon Air","Airline","Morocco","Africa","2026-03-02","2026-03-11","2026-03-14","Delivered","Late","3","96309.19"
"1512","1601","2025-10-23","Atlas Horizon Air","Airline","Morocco","Africa","2025-10-25","2025-11-07","2025-11-06","Delivered","On-Time / Early","-1","362136.28"
"1555","1647","2025-11-04","Atlas Horizon Air","Airline","Morocco","Africa","2025-11-10","2025-11-17","2025-11-16","Delivered","On-Time / Early","-1","72848.24"
"1","1","2025-09-15","Continental Africa Airlines","Airline","South Africa","Africa","2025-09-18","2025-09-26","2025-09-29","Delivered","Late","3","134351.74"
"13","14","2026-02-13","Continental Africa Airlines","Airline","South Africa","Africa","2026-02-19","2026-03-02","2026-03-01","Delivered","On-Time / Early","-1","63782.91"
"26","28","2025-01-16","Continental Africa Airlines","Airline","South Africa","Africa","2025-01-26","2025-02-09","2025-02-07","Delivered","On-Time / Early","-2","56796.40"
"40","43","2026-09-29","Continental Africa Airlines","Airline","South Africa","Africa","2026-10-07","2026-10-21","2026-10-21","Delivered","On-Time / Early","0","216282.52"
"63","68","2025-03-13","Continental Africa Airlines","Airline","South Africa","Africa","2025-03-21","2025-03-28","2025-03-30","Delivered","Late","2","288488.53"
